Date,P_wp,P_eaf,COE_agora,f_emiss_spc
8380,2019-12-16 04:00:00,0.8303715646393814,0.6231481481481481,29.0,608.1098633852753
8381,2019-12-16 05:00:00,0.8304224924227533,0.587037037037037,32.0,612.2393460232203
8382,2019-12-16 06:00:00,0.8822639315554343,0.5824074074074074,39.0,614.2191520274363
8383,2019-12-16 07:00:00,0.9095095984225893,0.6212962962962963,50.0,611.1916770129116
8384,2019-12-16 08:00:00,0.9079088948300221,0.5888888888888889,45.0,599.2470864327768
8385,2019-12-16 09:00:00,0.8989770773930289,0.5824074074074074,42.0,589.4319091093892
8386,2019-12-16 10:00:00,0.8853209472133611,0.6194444444444445,41.0,580.0932210115577
8387,2019-12-16 11:00:00,0.8253825908834808,0.5907407407407408,42.0,575.0744578774616
8388,2019-12-16 12:00:00,0.7603268387890935,0.5824074074074074,42.0,579.202476033152
8389,2019-12-16 13:00:00,0.5805537990780212,0.6185185185185186,45.0,582.1665394543378
8390,2019-12-16 14:00:00,0.5461904539016325,0.5916666666666667,46.0,589.1337619344943
8391,2019-12-16 15:00:00,0.47478977635120784,0.5972222222222222,47.0,590.4662227963506
8392,2019-12-16 16:00:00,0.5609136750655538,0.6037037037037037,50.0,585.721133896157
8393,2019-12-16 17:00:00,0.7714195520217489,0.5916666666666667,52.0,587.7759455784931
8394,2019-12-16 18:00:00,0.7310020055792882,0.612037037037037,52.0,586.6153261976198
8395,2019-12-16 19:00:00,0.6812164434050345,0.5888888888888889,49.0,583.4144308257754
8396,2019-12-16 20:00:00,0.672877155860273,0.5916666666666667,44.0,583.0091775437082
8397,2019-12-16 21:00:00,0.7192072325965041,0.6268518518518519,40.0,580.2577788739666
8398,2019-12-16 22:00:00,0.6939302257987688,0.5740740740740741,38.0,577.2870734241458
8399,2019-12-16 23:00:00,0.7617943165275953,0.5916666666666667,36.0,567.12675767403
8400,2019-12-17 00:00:00,0.8144944079524952,0.6240740740740741,33.0,544.2156130706971
8401,2019-12-17 01:00:00,0.8291058840823039,0.5768518518518518,32.0,543.7628492894268
